,iteration,error,fairness_violation
0,0,0.1440329218106996,0.02367602925584488
1,1,0.2085048010973937,0.013034545138701698
2,2,0.23090992226794702,0.008981882488091269
3,3,0.23148148148148148,0.007778197087593821
4,4,0.22880658436213994,0.006880874081262243
5,5,0.2242798353909465,0.007007964889791406
6,6,0.21908681167940425,0.007136396348752812
7,7,0.21467764060356653,0.007604857404711845
8,8,0.2107910379515318,0.007753238169972226
9,9,0.20727023319615911,0.008270287107421188
10,10,0.20414016710313007,0.00916246403873769
11,11,0.20124599908550522,0.009757439254986292
12,12,0.19874432837395797,0.010119804340517046
13,13,0.19728591024887318,0.010238290630764622
14,14,0.1966620941929584,0.01057239783316661
15,15,0.19671639231824417,0.010238896775906859
16,16,0.1972081013475349,0.010016219185573487
17,17,0.19825483920134124,0.009937365318907302
18,18,0.19890260631001372,0.009722995948668496
19,19,0.19914266117969823,0.009579232583168106
20,20,0.19926187210137827,0.009215545497824865
21,21,0.1992767177952363,0.009193912274940902
22,22,0.1990815291942506,0.009336197835753653
23,23,0.19867398262459993,0.009402856231975502
24,24,0.19821673525377229,0.009389225335098427
25,25,0.19784742006964232,0.009417306805306157
26,26,0.19745465630239295,0.009918488981950524
27,27,0.1970164609053498,0.00942409508235159
28,28,0.19656118442836196,0.009316010674016776
29,29,0.19606767261088248,0.009650947873134155
30,30,0.19558387539271652,0.009662225009891784
31,31,0.19506601508916324,0.009695541139284738
32,32,0.19460032422995382,0.009759753627347567
33,33,0.19412168159444845,0.009921551479206401
34,34,0.19367038996668626,0.009859171803211914
35,35,0.19318701417466852,0.009843214735212507
36,36,0.19272976680384088,0.010168694760856063
37,37,0.19235073279907594,0.010111277889225914
38,38,0.19206148218493896,0.010189612513187908
39,39,0.1918724279835391,0.009868506438402392
40,40,0.19167586737595774,0.010196168326446865
41,41,0.19158664837677186,0.01048859291891261
42,42,0.19151752958815835,0.010231298817030885
43,43,0.19146714054121464,0.009883708688226451
44,44,0.19138850784941322,0.01022148654425926
45,45,0.19140275541241727,0.010012497689672363
46,46,0.19157691970930743,0.0100213134287346
47,47,0.1917581161408322,0.0100744799060746
48,48,0.19195991153663114,0.009923319277693406
49,49,0.1921536351165981,0.009840242960087696
50,50,0.19231286478926274,0.010049595620510601
51,51,0.19249234989975733,0.009993147433171156
52,52,0.19266506198721434,0.009851501409811525
53,53,0.1928059746989788,0.010284682523677136
54,54,0.19296670407781522,0.009605897783158011
55,55,0.1931216931216931,0.010197678906234622
56,56,0.19330734243014946,0.009546059116518771
57,57,0.1934511139491982,0.009730311493488615
58,58,0.19359001185743183,0.009557844059863903
59,59,0.19370141746684957,0.00961419170711675
60,60,0.19380917043333562,0.009443374238789838
61,61,0.19390238506128593,0.009735088946819341
62,62,0.19399264049469814,0.01015556964664733
63,63,0.19409079218106995,0.009959434895162564
64,64,0.19418592381555347,0.010100390142440926
65,65,0.19427817267323444,0.009404293260565836
66,66,0.1943574309522347,0.010116095175997026
67,67,0.1944646171225692,0.00988879657025712
68,68,0.194548816126916,0.009810547491003721
69,69,0.19462081128747796,0.009996346014460198
70,70,0.19470043857106972,0.010070916229632507
71,71,0.19478737997256515,0.009549240283826156
72,72,0.19486254392393407,0.009558636347585575
73,73,0.1949356764171579,0.009488071822968585
74,74,0.19500685871056242,0.009872416668829773
75,75,0.1950671431665584,0.009283889770070042
76,76,0.19509913954358402,0.009976695242747321
77,77,0.1950951426260068,0.010000091132047932
78,78,0.19515202028094666,0.00951450368389833
79,79,0.19519890260631004,0.009281809641330371
80,80,0.19520228962387168,0.009937186600731738
81,81,0.1951972297500753,0.009726526722380812
82,82,0.19515923777414185,0.009863379335445182
83,83,0.19508948984257624,0.009971598653378445
84,84,0.19502138303881222,0.009888323818993936
85,85,0.19494688486936548,0.009861338005085488
86,86,0.19487409930151522,0.009852472485461344
87,87,0.19479517396184062,0.00939396934464054
88,88,0.1947180222253048,0.010000707374986616
89,89,0.1946578265508307,0.00989448035200726
90,90,0.19458387976906497,0.009930116566592928
91,91,0.19451154052603326,0.010021385234686318
92,92,0.19445550688083543,0.009938072040947484
93,93,0.19439336894025624,0.01002671942408328
94,94,0.19433253916684715,0.009911096860882776
95,95,0.19428012117055324,0.00993927536940862
96,96,0.19422171312205677,0.009856539023365479
97,97,0.19416449707454997,0.009976792485283508
98,98,0.19410150891632372,0.0099282338846017
99,99,0.19403978052126203,0.009886426941254696
100,100,0.19397248366811992,0.009996802688517277
101,101,0.19391323058715942,0.009977537757165431
102,102,0.19386844593604752,0.009883556908047802
103,103,0.1938179276142239,0.009967679737613427
104,104,0.19376837154614934,0.009951600617764112
105,105,0.19371975049822707,0.009935203259208927
106,106,0.19367203825493895,0.010006333313683433
107,107,0.19362520957171162,0.009464578710849351
108,108,0.1935792401303784,0.010108114337378656
109,109,0.19353410649706948,0.00983290594590395
110,110,0.19348978608237868,0.010037694171609747
111,111,0.19343400940623162,0.010042684027804519
112,112,0.19338528958325746,0.010047585567960447
113,113,0.19334945731956776,0.010130693299881028
114,114,0.1933321405141051,0.010042079432905613
115,115,0.19334468568185045,0.010037486917223904
116,116,0.1933863271311831,0.009537659986021981
117,117,0.193409825393504,0.010000725246921534
118,118,0.19346174683865314,0.009940864228236625
119,119,0.19350708733424782,0.009936694201344586
120,120,0.1935290049768164,0.009987973019550317
121,121,0.19353931952596193,0.009514036617039829
122,122,0.1935494663588611,0.01000743020890054
123,123,0.19358157440594717,0.010003413413778982
124,124,0.1936296296296296,0.010016440938215698
125,125,0.1936823654930651,0.009992053080629284
126,126,0.19373967142996015,0.009461277131542269
127,127,0.19378536522633744,0.01000374477360265
128,128,0.1938356674216565,0.009422312578921451
129,129,0.19389047166824944,0.009891748950458315
130,130,0.1939339678949518,0.009970245464515026
131,131,0.1939768050879162,0.009934284531297846
132,132,0.1940189981125654,0.009936066287522317
133,133,0.1940503245091416,0.009856179713266591
134,134,0.19406086470558345,0.00987503458196697
135,135,0.19406620672960545,0.009898993022191356
136,136,0.19407147076787518,0.010056906186431734
137,137,0.19408659867597064,0.00983849424427103
138,138,0.1940916402680325,0.009412902046684397
139,139,0.19409660983735058,0.010076143239656096
140,140,0.1941209662512526,0.009937557673686134
141,141,0.19413048938348887,0.009934542109884313
142,142,0.1941350830239719,0.009877671422768193
143,143,0.1941396128638927,0.009895295676649568
144,144,0.19413935007804742,0.009871957654252823
145,145,0.19412029990416596,0.009869159473096325
146,146,0.19409684312682549,0.010005313566794228
147,147,0.1940968746524302,0.00989049052286963
148,148,0.19409230259342117,0.009914566529532659
149,149,0.1940740740740741,0.009858339839291191
150,150,0.19404246041479303,0.0099091993915763
151,151,0.194011262724713,0.009997248476376307
152,152,0.19398047284757525,0.009971351860719612
153,153,0.1939500828389717,0.009994354487319067
154,154,0.1939200849595115,0.009882204858544772
155,155,0.1938860750589146,0.009938820189148148
156,156,0.19384812980000524,0.009947270105508246
157,157,0.19381066486082899,0.009898220187798732
158,158,0.19377367117874922,0.00999420990785017
159,159,0.19373713991769548,0.009998985419998682
160,160,0.19369680239245457,0.009884060029737634
161,161,0.19365696286135242,0.009937014045251887
162,162,0.1936260277546349,0.009890346256932253
163,163,0.19359546990531634,0.009894031497326133
164,164,0.19356528245417137,0.009927090312376131
165,165,0.193535458707257,0.010055190120916394
166,166,0.19350599213096445,0.009906687604179568
167,167,0.19348095891305767,0.010037733842476236
168,168,0.1934440467204,0.009943703669676873
169,169,0.19341160332445737,0.010049200192952986
170,170,0.193379539383438,0.010053346927798948
171,171,0.19334784827894214,0.0100842791834408
172,172,0.19332048811817598,0.009977219115832447
173,173,0.19329738422969583,0.009879129757017649
174,174,0.193270625122477,0.010042932190756871
175,175,0.19324806709065973,0.01001192378254484
176,176,0.1932257639518573,0.010066159914340317
177,177,0.19321912424284463,0.009907843375197683
178,178,0.19319723199301098,0.009985128723930465
179,179,0.19317177259564092,0.010059175929752959
180,180,0.1931617518889874,0.00990025666371936
181,181,0.19314807277770243,0.010054647851833682
182,182,0.19315328281124677,0.009922127195030423
183,183,0.1931547086539035,0.010024125289773032
184,184,0.19316353390427465,0.010022087427877498
185,185,0.19317963921707448,0.010045883830054442
186,186,0.19321024331917577,0.009885349036341796
187,187,0.19323687359542363,0.010041641670576189
188,188,0.1932704799645815,0.010092609786513622
189,189,0.19330734243014946,0.010065237881604773
190,190,0.19334381890131358,0.010086063261337805
191,191,0.19337634316415184,0.009919797014114766
192,192,0.1934085303879969,0.010074189904143167
193,193,0.19344392120260773,0.009960429874694294
194,194,0.1934789490345046,0.010061239200276344
195,195,0.19351361943954534,0.010053013963505863
196,196,0.19355490101871003,0.009995917278535165
197,197,0.19359230161699298,0.009989723581651268
198,198,0.19362587974164375,0.009983592132977259
199,199,0.193659122085048,0.01000152748575844
200,200,0.19369544595267832,0.009995398320632893
201,201,0.1937280147767863,0.00999174665431393
202,202,0.19376026272577995,0.009884572358430042
203,203,0.19379219451841098,0.009931065231335107
204,204,0.19382046906888825,0.009862327584405823
205,205,0.1938484691091667,0.009856310493510207
206,206,0.19387951200440018,0.00982642956167578
207,207,0.19391025641025642,0.009851673568383363
208,208,0.19394398829096685,0.009850145512161623
209,209,0.19397413286302173,0.009874646332137303
210,210,0.19400074113080962,0.009983619095669947
211,211,0.1940270983772032,0.009998636583805696
212,212,0.19405320813771523,0.009971446154559173
213,213,0.1940758688768381,0.009953910256241592
214,214,0.1940951287204517,0.01006219576530519
215,215,0.1941205608901082,0.00997742438168996
216,216,0.19414575866188774,0.009838428067217029
217,217,0.19416757906394336,0.009975026061231653
218,218,0.19418606836161378,0.009922065540394485
219,219,0.19419503678762937,0.00997267134659986
220,220,0.19420082056247634,0.00997150997150997
221,221,0.19420346272198125,0.009961090531471681
222,222,0.19420608118498836,0.009995054866147718
223,223,0.19420867626886146,0.009942264496923776
224,224,0.19420819996951688,0.010030183651043715
225,225,0.1942107627128932,0.009965857260895467
226,226,0.1942133028770327,0.009981477976237897
227,227,0.19421281255264364,0.00998041434325416
228,228,0.19421232651056364,0.009979359999641462
229,229,0.19420289855072467,0.009935763125200267
230,230,0.19419058307947198,0.009960449256368171
231,231,0.19417541743531527,0.009950526605620938
232,232,0.1941515510105559,0.009958351043452862
233,233,0.194127888572333,0.009816188707234046
234,234,0.1941073461168024,0.00997515111403226
235,235,0.19408697774987793,0.009979446712067868
236,236,0.19406678126790647,0.009976982949356498
237,237,0.19404675450427084,0.009977887321838002
238,238,0.1940268953286155,0.009980680586365724
239,239,0.1940072016460906,0.009983450573689042
240,240,0.19398197952063018,0.010291458599394359
241,241,0.19396263419832446,0.00982848347322786
242,242,0.1939434480967784,0.010070793843703634
243,243,0.19392441925835974,0.00997337480867148
244,244,0.1939055457573976,0.009991411279890445
245,245,0.1938840376058082,0.010017860195613954
246,246,0.19386548041518803,0.010018663126647382
247,247,0.1938443072702332,0.00999201282431054
248,248,0.1938260586929336,0.010018425334549934
249,249,0.19381344307270237,0.009991801494739657
250,250,0.19379546286732358,0.009846211462625744
251,251,0.19377490365144687,0.00984505694103696
252,252,0.19375721791180728,0.010298246714366651
253,253,0.19374507198945812,0.010015164645293064
254,254,0.19374109040049492,0.010014171575547435
255,255,0.1937451774691358,0.010013186264159193
256,256,0.1937492327317951,0.00998667865844571
257,257,0.19375325655830966,0.009985718546032921
258,258,0.19375724931280489,0.009961903864540125
259,259,0.19375857338820301,0.010009320811789948
260,260,0.19376251517588255,0.009934528991333905
261,261,0.19376642687357984,0.009981951387405645
262,262,0.1937703088245265,0.009988851126710833
263,263,0.19377156337032883,0.009987904605988241
264,264,0.19377022025519577,0.010030105540619763
265,265,0.19377404416390773,0.01002918369296469
266,266,0.1937778394291087,0.010028268750535497
267,267,0.19378928403251236,0.010001936066965119
268,268,0.1938082926655142,0.01000104385801788
269,269,0.1938297007569984,0.009974751928695739
